Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
330,CA-2021-10537,2021-09-05,2021-09-07,First Class,CUS-ZX-10049,Donna Allen,Consumer,Detroit,Michigan,United States,43792,Central,OFF-ST-10001098,Office Supplies,Storage,Fellowes Super Stor File Drawers,50.0,1,0.0,9.5
331,CA-2023-10234,2023-12-16,2023-12-19,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,81197,South,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,330.0,2,0.0,66.0
332,CA-2022-10496,2022-04-10,2022-04-16,Standard Class,CUS-ZQ-10042,Joshua Robinson,Home Office,San Diego,California,United States,19587,West,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,288.0,8,0.0,69.12
333,CA-2022-10228,2022-10-24,2022-10-25,Second Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,91230,South,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,8991.0,9,0.0,719.28
334,CA-2021-10135,2021-03-31,2021-04-01,Standard Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,12068,East,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,2000.0,4,0.0,400.0
335,CA-2024-10239,2024-10-08,2024-10-09,Same Day,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,47649,South,OFF-ST-10004186,Office Supplies,Storage,Eldon Storage Cabinet,1012.0,11,0.0,161.92
336,CA-2023-20013,2023-07-29,2023-08-04,Second Class,CUS-ZB-10027,Sarah Johnson,Consumer,Atlanta,Georgia,United States,67678,South,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,120.0,10,0.2,1.2
337,CA-2024-20243,2024-09-22,2024-09-24,Same Day,CUS-GG-10007,Sanjit Chand,Corporate,Miami,Florida,United States,53063,South,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,3800.0,10,0.0,836.0
338,CA-2022-10145,2022-08-05,2022-08-06,First Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,37884,East,OFF-FA-10004848,Office Supplies,Fasteners,Advantus Map Pins Pack,12.0,2,0.0,2.88
339,CA-2022-10453,2022-07-30,2022-07-31,Standard Class,CUS-ZG-10032,John Anderson,Corporate,Louisville,Kentucky,United States,78788,South,OFF-LA-10000240,Office Supplies,Labels,Avery 503 Address Labels,86.4,12,0.2,1.73
340,CA-2021-10196,2021-06-01,2021-06-06,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,68606,East,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,11988.0,12,0.0,959.04
341,CA-2022-10172,2022-03-07,2022-03-08,Second Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,50483,Central,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,3300.0,6,0.0,462.0
342,CA-2023-10631,2023-10-20,2023-10-23,Standard Class,CUS-PP-10016,Dave Brooks,Corporate,Louisville,Kentucky,United States,70933,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,660.0,3,0.0,118.8
343,CA-2024-10279,2024-02-04,2024-02-05,Second Class,CUS-KK-10011,Anna Andreadi,Consumer,Los Angeles,California,United States,97392,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,1400.0,1,0.0,56.0
344,CA-2023-10639,2023-11-23,2023-11-27,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,Minneapolis,Minnesota,United States,69232,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,8000.0,8,0.0,400.0
345,CA-2023-20299,2023-01-15,2023-01-17,Second Class,CUS-AA-10001,Sean Miller,Corporate,Dallas,Texas,United States,88236,Central,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,28.0,7,0.0,6.72
346,CA-2024-20005,2024-02-11,2024-02-15,Standard Class,CUS-UU-10021,Alan Shonely,Consumer,Chicago,Illinois,United States,63127,Central,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,95.0,1,0.0,15.2
347,CA-2024-20208,2024-06-12,2024-06-13,Standard Class,CUS-II-10009,Bill Eplett,Home Office,San Diego,California,United States,37033,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,3000.0,3,0.0,150.0
348,CA-2023-10315,2023-08-23,2023-08-29,Standard Class,CUS-NN-10014,Helen Andreada,Home Office,Portland,Oregon,United States,86939,West,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,35.0,7,0.0,9.8
349,CA-2021-10505,2021-07-23,2021-07-24,Standard Class,CUS-ZS-10044,Kevin Rodriguez,Corporate,Louisville,Kentucky,United States,77388,South,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,8800.0,11,0.0,2112.0
350,CA-2023-20115,2023-06-15,2023-06-16,First Class,CUS-WW-10023,Beth Thompson,Corporate,Miami,Florida,United States,37359,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,792.0,4,0.1,79.2
351,CA-2023-20044,2023-06-17,2023-06-23,Standard Class,CUS-LL-10012,Greg Tran,Consumer,Columbus,Ohio,United States,45004,Central,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,380.0,4,0.0,60.8
352,CA-2021-10538,2021-02-04,2021-02-06,Standard Class,CUS-ZX-10049,Donna Allen,Consumer,Detroit,Michigan,United States,77699,Central,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,3500.0,7,0.5,17.5
353,CA-2023-10643,2023-10-11,2023-10-12,Standard Class,CUS-TT-10020,Roy Collins,Corporate,Jacksonville,Florida,United States,50913,South,FUR-FU-10000010,Furniture,Furnishings,Eldon Fold N Roll Cart,264.0,12,0.0,31.68
354,CA-2024-20093,2024-03-26,2024-04-01,Second Class,CUS-AA-10001,Sean Miller,Corporate,Jacksonville,Florida,United States,33434,South,OFF-LA-10000240,Office Supplies,Labels,Avery 503 Address Labels,63.0,7,0.0,16.38
355,CA-2023-10346,2023-03-09,2023-03-14,Standard Class,CUS-QQ-10017,Mark Hamilton,Consumer,Sacramento,California,United States,71736,West,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,55.0,11,0.0,15.4
356,CA-2021-10422,2021-05-10,2021-05-13,Standard Class,CUS-XX-10024,Dean Nguyen,Home Office,Dallas,Texas,United States,96816,Central,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,1100.0,2,0.0,154.0
357,CA-2024-20127,2024-06-17,2024-06-18,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Miami,Florida,United States,36437,South,OFF-ST-10001098,Office Supplies,Storage,Fellowes Super Stor File Drawers,500.0,10,0.0,95.0
358,CA-2024-20209,2024-07-27,2024-08-02,First Class,CUS-ZC-10028,James Wilson,Corporate,Las Vegas,Nevada,United States,30580,West,OFF-AP-10003746,Office Supplies,Appliances,Cuisinart Portable Coffee Maker,320.0,4,0.0,51.2
359,CA-2024-10292,2024-03-19,2024-03-22,Second Class,CUS-LL-10012,Greg Tran,Consumer,Las Vegas,Nevada,United States,68292,West,OFF-AR-10000246,Office Supplies,Art,Avery Color Pen Set,4.2,1,0.3,0.02
360,CA-2023-10179,2023-02-22,2023-02-23,Second Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,77286,Central,OFF-AR-10000246,Office Supplies,Art,Avery Color Pen Set,30.0,5,0.0,9.0
361,CA-2023-10263,2023-03-13,2023-03-16,Second Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,52030,West,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,855.0,10,0.1,34.2
362,CA-2024-20265,2024-05-13,2024-05-14,Standard Class,CUS-RR-10018,Linda Cazamias,Consumer,Portland,Oregon,United States,84598,West,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,285.0,3,0.0,45.6
363,CA-2024-10380,2024-02-21,2024-02-23,Standard Class,CUS-TT-10020,Roy Collins,Corporate,New York City,New York,United States,60911,East,OFF-AP-10000304,Office Supplies,Appliances,Belkin 6 Outlet Surge Protector,160.0,10,0.2,0.8
364,CA-2022-20195,2022-07-23,2022-07-27,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,Portland,Oregon,United States,54520,West,OFF-FA-10004848,Office Supplies,Fasteners,Advantus Map Pins Pack,30.0,5,0.0,7.2
365,CA-2024-10596,2024-06-18,2024-06-23,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,Baltimore,Maryland,United States,81932,East,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,3024.0,9,0.4,-355.46
366,CA-2023-20292,2023-10-25,2023-10-28,First Class,CUS-PP-10016,Dave Brooks,Corporate,Minneapolis,Minnesota,United States,44728,Central,FUR-FU-10003848,Furniture,Furnishings,Howard Miller 11 Diameter Wall Clock,665.0,7,0.0,106.4
367,CA-2023-10359,2023-07-25,2023-07-29,Standard Class,CUS-RR-10018,Linda Cazamias,Consumer,Las Vegas,Nevada,United States,11044,West,OFF-FA-10004848,Office Supplies,Fasteners,Advantus Map Pins Pack,12.0,2,0.0,2.88
368,CA-2023-10322,2023-05-30,2023-06-01,Standard Class,CUS-OO-10015,Jane Waco,Consumer,Minneapolis,Minnesota,United States,74921,Central,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,1704.0,8,0.0,306.72
369,CA-2024-20297,2024-05-24,2024-05-28,Second Class,CUS-ZD-10029,Lisa Davis,Consumer,Charlotte,North Carolina,United States,24735,South,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,2000.0,8,0.0,280.0
370,CA-2021-10032,2021-02-05,2021-02-07,Second Class,CUS-BB-10002,Tamara Chand,Corporate,Memphis,Tennessee,United States,15209,South,OFF-AR-10002399,Office Supplies,Art,Faber-Castell Art Grip Aquarelle,48.0,4,0.0,12.0
371,CA-2023-20084,2023-01-31,2023-02-06,Second Class,CUS-GG-10007,Sanjit Chand,Corporate,Philadelphia,Pennsylvania,United States,34747,East,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,250.0,1,0.0,35.0
372,CA-2022-10586,2022-01-20,2022-01-22,Standard Class,CUS-QQ-10017,Mark Hamilton,Consumer,Las Vegas,Nevada,United States,43586,West,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,90.0,10,0.4,-4.72
373,CA-2021-10551,2021-01-31,2021-02-03,Standard Class,CUS-BB-10002,Tamara Chand,Corporate,Boston,Massachusetts,United States,57312,East,OFF-AR-10003056,Office Supplies,Art,Sanford Colorific Color Pencils,50.4,12,0.4,-3.2
374,CA-2021-10295,2021-02-13,2021-02-15,Second Class,CUS-MM-10013,Lycoris Saunders,Corporate,Denver,Colorado,United States,45247,West,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,5600.0,7,0.0,1344.0
375,CA-2023-10289,2023-02-20,2023-02-21,Standard Class,CUS-LL-10012,Greg Tran,Consumer,Las Vegas,Nevada,United States,69054,West,OFF-PA-10002365,Office Supplies,Paper,Hammermill CopyPlus Paper Ream,37.0,1,0.0,8.88
376,CA-2024-10658,2024-10-19,2024-10-20,Same Day,CUS-CC-10003,Raymond Buch,Consumer,San Antonio,Texas,United States,48207,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Chair,3850.0,11,0.0,962.5
377,CA-2024-20036,2024-04-16,2024-04-22,First Class,CUS-ZC-10028,James Wilson,Corporate,Houston,Texas,United States,32594,Central,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,12.0,3,0.0,2.88
378,CA-2021-10059,2021-05-13,2021-05-15,First Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,20155,West,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,2200.0,4,0.0,308.0
379,CA-2022-20024,2022-04-07,2022-04-08,Same Day,CUS-PP-10016,Dave Brooks,Corporate,Phoenix,Arizona,United States,83269,West,OFF-FA-10002118,Office Supplies,Fasteners,Stockwell Rubber Bands Gross,18.0,6,0.0,5.04
380,CA-2021-20099,2021-10-11,2021-10-17,Standard Class,CUS-WW-10023,Beth Thompson,Corporate,Los Angeles,California,United States,19264,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,880.0,5,0.2,17.6
381,CA-2022-10573,2022-10-13,2022-10-15,First Class,CUS-EE-10005,Adrian Barton,Corporate,Louisville,Kentucky,United States,27659,South,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,24.0,12,0.5,-1.66
382,CA-2022-10534,2022-10-03,2022-10-06,Second Class,CUS-ZW-10048,George Hall,Corporate,Atlanta,Georgia,United States,69606,South,OFF-FA-10000304,Office Supplies,Fasteners,Staple Holder Set,30.0,10,0.5,0.15
383,CA-2024-10133,2024-01-11,2024-01-14,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,82641,South,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,2240.0,4,0.0,627.2
384,CA-2022-10343,2022-05-22,2022-05-24,Second Class,CUS-QQ-10017,Mark Hamilton,Consumer,Sacramento,California,United States,96298,West,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,304.0,1,0.2,1.52
385,CA-2024-10265,2024-03-30,2024-04-03,Second Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,97994,West,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,4195.8,6,0.3,20.98
386,CA-2023-10069,2023-10-19,2023-10-20,Same Day,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,25012,West,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,495.0,3,0.0,99.0
387,CA-2022-10334,2022-02-20,2022-02-24,Second Class,CUS-PP-10016,Dave Brooks,Corporate,San Francisco,California,United States,66072,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,1760.0,8,0.0,316.8
388,CA-2022-10204,2022-06-13,2022-06-14,Second Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,93584,East,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,445.5,3,0.1,35.64
389,CA-2022-20015,2022-11-24,2022-11-27,Standard Class,CUS-VV-10022,Chris Cortes,Consumer,Nashville,Tennessee,United States,75753,South,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,5400.0,6,0.1,972.0
390,CA-2024-10392,2024-05-11,2024-05-12,First Class,CUS-UU-10021,Alan Shonely,Consumer,Memphis,Tennessee,United States,31802,South,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,16800.0,12,0.0,672.0
391,CA-2024-20253,2024-08-04,2024-08-06,Second Class,CUS-TT-10020,Roy Collins,Corporate,San Diego,California,United States,99473,West,OFF-PA-10002365,Office Supplies,Paper,Hammermill CopyPlus Paper Ream,59.2,2,0.2,4.74
392,CA-2023-20138,2023-06-08,2023-06-12,Standard Class,CUS-ZC-10028,James Wilson,Corporate,Houston,Texas,United States,49888,Central,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,3500.0,7,0.0,700.0
393,CA-2022-10620,2022-11-18,2022-11-20,Standard Class,CUS-TT-10020,Roy Collins,Corporate,Phoenix,Arizona,United States,33444,West,OFF-BI-10000340,Office Supplies,Binders,Avery Durable Slant Binders,15.0,5,0.0,3.3
394,CA-2024-10026,2024-05-07,2024-05-12,Standard Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,42742,West,OFF-BI-10001661,Office Supplies,Binders,GBC DocuBind P400 Electric Binding,1350.0,3,0.0,256.5
395,CA-2022-20194,2022-01-28,2022-02-03,Second Class,CUS-GG-10007,Sanjit Chand,Corporate,Milwaukee,Wisconsin,United States,23197,Central,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,1341.9,9,0.3,13.42
396,CA-2021-20254,2021-11-19,2021-11-23,Same Day,CUS-ZC-10028,James Wilson,Corporate,Philadelphia,Pennsylvania,United States,24156,East,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,1925.0,5,0.3,19.25
397,CA-2021-20009,2021-09-14,2021-09-17,First Class,CUS-AA-10001,Sean Miller,Corporate,Milwaukee,Wisconsin,United States,62351,Central,FUR-FU-10000010,Furniture,Furnishings,Eldon Fold N Roll Cart,154.0,7,0.0,18.48
398,CA-2021-20335,2021-05-30,2021-06-03,Second Class,CUS-OO-10015,Jane Waco,Consumer,Baltimore,Maryland,United States,11237,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,1000.0,1,0.0,50.0
399,CA-2022-10227,2022-02-26,2022-02-27,Same Day,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,95929,South,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,288.0,8,0.0,69.12
400,CA-2022-10254,2022-10-16,2022-10-20,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,10395,West,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,380.0,1,0.0,83.6
401,CA-2024-10650,2024-11-22,2024-11-26,Second Class,CUS-DD-10004,Tom Ashbrook,Consumer,Baltimore,Maryland,United States,90863,East,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,20.0,5,0.0,4.8
402,CA-2022-10171,2022-12-22,2022-12-27,Standard Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,53054,Central,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,720.0,9,0.0,201.6
403,CA-2022-10528,2022-10-04,2022-10-08,Standard Class,CUS-ZV-10047,Sharon Walker,Consumer,Nashville,Tennessee,United States,21939,South,OFF-AP-10000304,Office Supplies,Appliances,Belkin 6 Outlet Surge Protector,70.0,7,0.5,-1.45
404,CA-2024-20170,2024-06-26,2024-06-28,First Class,CUS-UU-10021,Alan Shonely,Consumer,Nashville,Tennessee,United States,27555,South,OFF-PA-10000174,Office Supplies,Paper,Xerox 1881 Copy Paper,29.4,3,0.3,0.29
405,CA-2022-10284,2022-01-29,2022-01-31,Second Class,CUS-LL-10012,Greg Tran,Consumer,Las Vegas,Nevada,United States,84167,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,13860.0,11,0.1,69.3
406,CA-2022-10413,2022-03-10,2022-03-16,Standard Class,CUS-WW-10023,Beth Thompson,Corporate,Seattle,Washington,United States,94614,West,OFF-LA-10002762,Office Supplies,Labels,Avery 487 Shipping Labels,156.0,12,0.0,37.44
407,CA-2021-10383,2021-10-05,2021-10-09,Standard Class,CUS-UU-10021,Alan Shonely,Consumer,Memphis,Tennessee,United States,12612,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,880.0,4,0.0,158.4
408,CA-2024-10242,2024-01-20,2024-01-25,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,94058,South,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,400.0,5,0.0,112.0
409,CA-2021-20172,2021-10-09,2021-10-15,Standard Class,CUS-ZC-10028,James Wilson,Corporate,Columbus,Ohio,United States,70922,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,2000.0,2,0.0,100.0
410,CA-2022-10541,2022-04-04,2022-04-05,Same Day,CUS-ZX-10049,Donna Allen,Consumer,Detroit,Michigan,United States,44787,Central,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,48.0,12,0.0,11.52
411,CA-2024-20010,2024-07-31,2024-08-03,Standard Class,CUS-RR-10018,Linda Cazamias,Consumer,Chicago,Illinois,United States,95764,Central,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,2800.0,7,0.2,112.0
412,CA-2022-10590,2022-01-26,2022-01-30,Second Class,CUS-EE-10005,Adrian Barton,Corporate,Seattle,Washington,United States,61684,West,OFF-AR-10000246,Office Supplies,Art,Avery Color Pen Set,25.2,7,0.4,-1.45
413,CA-2023-10210,2023-05-26,2023-05-28,First Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,79924,East,FUR-FU-10000010,Furniture,Furnishings,Eldon Fold N Roll Cart,242.0,11,0.0,29.04
414,CA-2023-20037,2023-03-27,2023-04-02,Second Class,CUS-QQ-10017,Mark Hamilton,Consumer,Miami,Florida,United States,65180,South,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,732.0,4,0.0,161.04
415,CA-2024-20198,2024-05-11,2024-05-17,Second Class,CUS-LL-10012,Greg Tran,Consumer,Philadelphia,Pennsylvania,United States,30463,East,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,3920.0,7,0.0,1097.6
416,CA-2022-10461,2022-02-19,2022-02-20,First Class,CUS-ZK-10036,Dorothy White,Corporate,Houston,Texas,United States,78417,Central,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,82.5,11,0.5,-4.78
417,CA-2022-10063,2022-07-19,2022-07-21,First Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,73654,West,TEC-CO-10001449,Technology,Copiers,HP LaserJet Pro 3310,4000.0,4,0.0,1040.0
418,CA-2021-10111,2021-10-01,2021-10-04,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,40771,South,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,550.0,1,0.0,77.0
419,CA-2021-10002,2021-02-14,2021-02-15,Second Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,13478,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,880.0,4,0.0,158.4
420,CA-2021-10374,2021-01-26,2021-01-31,Standard Class,CUS-TT-10020,Roy Collins,Corporate,New York City,New York,United States,65923,East,OFF-PA-10002365,Office Supplies,Paper,Hammermill CopyPlus Paper Ream,37.0,1,0.0,8.88
421,CA-2023-10209,2023-03-05,2023-03-08,Second Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,78012,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Chair,4200.0,12,0.0,1050.0
422,CA-2022-20098,2022-08-17,2022-08-19,Same Day,CUS-ZD-10029,Lisa Davis,Consumer,Indianapolis,Indiana,United States,36899,Central,OFF-AP-10003746,Office Supplies,Appliances,Cuisinart Portable Coffee Maker,256.0,4,0.2,2.56
423,CA-2021-10517,2021-03-29,2021-04-02,Standard Class,CUS-ZU-10046,Brian Lee,Home Office,Jacksonville,Florida,United States,76952,South,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,2400.0,3,0.0,576.0
424,CA-2021-10060,2021-05-27,2021-05-30,Standard Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,30028,West,OFF-AR-10000246,Office Supplies,Art,Avery Color Pen Set,18.0,3,0.0,5.4
